name;common_name;iso_639_1;iso_639_2b;iso_639_2t;iso_639_3;is_common;type
Citak;Citak;;;;txt;false;living
Kayapó;Kayapó;;;;txu;false;living
Tatana;Tatana;;;;txx;false;living
Tanosy Malagasy;Tanosy Malagasy;;;;txy;false;living
Tauya;Tauya;;;;tya;false;living
Kyenga;Kyenga;;;;tye;false;living
O'du;O'du;;;;tyh;false;living
Teke-Tsaayi;Teke-Tsaayi;;;;tyi;false;living
Tai Do;Tai Do;;;;tyj;false;living
Thu Lao;Thu Lao;;;;tyl;false;living
Kombai;Kombai;;;;tyn;false;living
Thaypan;Thaypan;;;;typ;false;extinct
Tai Daeng;Tai Daeng;;;;tyr;false;living
Tày Sa Pa;Tày Sa Pa;;;;tys;false;living
Tày Tac;Tày Tac;;;;tyt;false;living
Kua;Kua;;;;tyu;false;living
Tuvinian;Tuvinian;;tyv;tyv;tyv;false;living
Teke-Tyee;Teke-Tyee;;;;tyx;false;living
Tày;Tày;;;;tyz;false;living
Tanzanian Sign Language;Tanzanian Sign Language;;;;tza;false;living
Tzeltal;Tzeltal;;;;tzh;false;living
Tz'utujil;Tz'utujil;;;;tzj;false;living
Central Atlas Tamazight;Central Atlas Tamazight;;;;tzm;false;living
Tugun;Tugun;;;;tzn;false;living
Tzotzil;Tzotzil;;;;tzo;false;living
Tabriak;Tabriak;;;;tzx;false;living
Uamué;Uamué;;;;uam;false;extinct
Kuan;Kuan;;;;uan;false;living
Tairuma;Tairuma;;;;uar;false;living
Ubang;Ubang;;;;uba;false;living
Ubi;Ubi;;;;ubi;false;living
Buhi'non Bikol;Buhi'non Bikol;;;;ubl;false;living
Ubir;Ubir;;;;ubr;false;living
Umbu-Ungu;Umbu-Ungu;;;;ubu;false;living
Ubykh;Ubykh;;;;uby;false;extinct
Uda;Uda;;;;uda;false;living
Udihe;Udihe;;;;ude;false;living
Muduga;Muduga;;;;udg;false;living
Udi;Udi;;;;udi;false;living
Ujir;Ujir;;;;udj;false;living
Wuzlam;Wuzlam;;;;udl;false;living
Udmurt;Udmurt;;udm;udm;udm;false;living
Uduk;Uduk;;;;udu;false;living
Kioko;Kioko;;;;ues;false;living
Ufim;Ufim;;;;ufi;false;living
Ugaritic;Ugaritic;;uga;uga;uga;false;ancient
Kuku-Ugbanh;Kuku-Ugbanh;;;;ugb;false;extinct
Ughele;Ughele;;;;uge;false;living
Ugandan Sign Language;Ugandan Sign Language;;;;ugn;false;living
Ugong;Ugong;;;;ugo;false;living
Uruguayan Sign Language;Uruguayan Sign Language;;;;ugy;false;living
Uhami;Uhami;;;;uha;false;living
Damal;Damal;;;;uhn;false;living
Uighur;Uighur;ug;uig;uig;uig;false;living
Uisai;Uisai;;;;uis;false;living
Iyive;Iyive;;;;uiv;false;living
Tanjijili;Tanjijili;;;;uji;false;living
Kaburi;Kaburi;;;;uka;false;living
Ukuriguma;Ukuriguma;;;;ukg;false;living
Ukhwejo;Ukhwejo;;;;ukh;false;living
Ukrainian Sign Language;Ukrainian Sign Language;;;;ukl;false;living
Ukpe-Bayobiri;Ukpe-Bayobiri;;;;ukp;false;living
Ukwa;Ukwa;;;;ukq;false;living
Ukrainian;Ukrainian;uk;ukr;ukr;ukr;true;living
Urubú-Kaapor Sign Language;Urubú-Kaapor Sign Language;;;;uks;false;living
Ukue;Ukue;;;;uku;false;living
Ukwuani-Aboh-Ndoni;Ukwuani-Aboh-Ndoni;;;;ukw;false;living
Fungwa;Fungwa;;;;ula;false;living
Ulukwumi;Ulukwumi;;;;ulb;false;living
Ulch;Ulch;;;;ulc;false;living
Usku;Usku;;;;ulf;false;living
Ulithian;Ulithian;;;;uli;false;living
Meriam;Meriam;;;;ulk;false;living
Ullatan;Ullatan;;;;ull;false;living
Ulumanda';Ulumanda';;;;ulm;false;living
Unserdeutsch;Unserdeutsch;;;;uln;false;living
Uma' Lung;Uma' Lung;;;;ulu;false;living
Ulwa;Ulwa;;;;ulw;false;living
Umatilla;Umatilla;;;;uma;false;living
Umbundu;Umbundu;;umb;umb;umb;false;living
Marrucinian;Marrucinian;;;;umc;false;ancient
Umbindhamu;Umbindhamu;;;;umd;false;extinct
Umbuygamu;Umbuygamu;;;;umg;false;extinct
Ukit;Ukit;;;;umi;false;living
Umon;Umon;;;;umm;false;living
Makyan Naga;Makyan Naga;;;;umn;false;living
Umotína;Umotína;;;;umo;false;extinct
Umpila;Umpila;;;;ump;false;living
Umbugarla;Umbugarla;;;;umr;false;extinct
Pendau;Pendau;;;;ums;false;living
Munsee;Munsee;;;;umu;false;living
North Watut;North Watut;;;;una;false;living
Undetermined;Undetermined;;und;und;und;false;special
Uneme;Uneme;;;;une;false;living
Ngarinyin;Ngarinyin;;;;ung;false;living
Enawené-Nawé;Enawené-Nawé;;;;unk;false;living
Unami;Unami;;;;unm;false;extinct
Worora;Worora;;;;unp;false;living
Mundari;Mundari;;;;unr;false;living
Munda;Munda;;;;unx;false;living
Unde Kaili;Unde Kaili;;;;unz;false;living
Uokha;Uokha;;;;uok;false;living
Umeda;Umeda;;;;upi;false;living
Uripiv-Wala-Rano-Atchin;Uripiv-Wala-Rano-Atchin;;;;upv;false;living
Urarina;Urarina;;;;ura;false;living
Urubú-Kaapor;Urubú-Kaapor;;;;urb;false;living
Urningangg;Urningangg;;;;urc;false;extinct
Urdu;Urdu;ur;urd;urd;urd;true;living
Uru;Uru;;;;ure;false;living
Uradhi;Uradhi;;;;urf;false;extinct
Urigina;Urigina;;;;urg;false;living
Urhobo;Urhobo;;;;urh;false;living
Urim;Urim;;;;uri;false;living
Urak Lawoi';Urak Lawoi';;;;urk;false;living
Urali;Urali;;;;url;false;living
Urapmin;Urapmin;;;;urm;false;living
Uruangnirin;Uruangnirin;;;;urn;false;living
Ura (Papua New Guinea);Ura (Papua New Guinea);;;;uro;false;living
Uru-Pa-In;Uru-Pa-In;;;;urp;false;living
Lehalurup;Lehalurup;;;;urr;false;living
Urat;Urat;;;;urt;false;living
Urumi;Urumi;;;;uru;false;extinct
Uruava;Uruava;;;;urv;false;extinct
Sop;Sop;;;;urw;false;living
Urimo;Urimo;;;;urx;false;living
Orya;Orya;;;;ury;false;living
Uru-Eu-Wau-Wau;Uru-Eu-Wau-Wau;;;;urz;false;living
Usarufa;Usarufa;;;;usa;false;living
Ushojo;Ushojo;;;;ush;false;living
Usui;Usui;;;;usi;false;living
Usaghade;Usaghade;;;;usk;false;living
Uspanteco;Uspanteco;;;;usp;false;living
Uya;Uya;;;;usu;false;living
Otank;Otank;;;;uta;false;living
Ute-Southern Paiute;Ute-Southern Paiute;;;;ute;false;living
Amba (Solomon Islands);Amba (Solomon Islands);;;;utp;false;living
Etulo;Etulo;;;;utr;false;living
Utu;Utu;;;;utu;false;living
Urum;Urum;;;;uum;false;living
Kulon-Pazeh;Kulon-Pazeh;;;;uun;false;living
Ura (Vanuatu);Ura (Vanuatu);;;;uur;false;living
U;U;;;;uuu;false;living
West Uvean;West Uvean;;;;uve;false;living
Uri;Uri;;;;uvh;false;living
Lote;Lote;;;;uvl;false;living
Kuku-Uwanh;Kuku-Uwanh;;;;uwa;false;living
Doko-Uyanga;Doko-Uyanga;;;;uya;false;living
Uzbek;Uzbek;uz;uzb;uzb;uzb;true;living
Northern Uzbek;Northern Uzbek;;;;uzn;false;living
Southern Uzbek;Southern Uzbek;;;;uzs;false;living
Vaagri Booli;Vaagri Booli;;;;vaa;false;living
Vale;Vale;;;;vae;false;living
Vafsi;Vafsi;;;;vaf;false;living
Vagla;Vagla;;;;vag;false;living
Varhadi-Nagpuri;Varhadi-Nagpuri;;;;vah;false;living
Vai;Vai;;vai;vai;vai;false;living
Vasekela Bushman;Vasekela Bushman;;;;vaj;false;living
Vehes;Vehes;;;;val;false;living
Vanimo;Vanimo;;;;vam;false;living
Valman;Valman;;;;van;false;living
Vao;Vao;;;;vao;false;living
Vaiphei;Vaiphei;;;;vap;false;living
Huarijio;Huarijio;;;;var;false;living
Vasavi;Vasavi;;;;vas;false;living
Vanuma;Vanuma;;;;vau;false;living
Varli;Varli;;;;vav;false;living
Wayu;Wayu;;;;vay;false;living
Southeast Babar;Southeast Babar;;;;vbb;false;living
Southwestern Bontok;Southwestern Bontok;;;;vbk;false;living
Venetian;Venetian;;;;vec;false;living
Veddah;Veddah;;;;ved;false;living
Veluws;Veluws;;;;vel;false;living
Vemgo-Mabas;Vemgo-Mabas;;;;vem;false;living
Venda;Venda;ve;ven;ven;ven;false;living
Ventureño;Ventureño;;;;veo;false;extinct
Veps;Veps;;;;vep;false;living
Mom Jango;Mom Jango;;;;ver;false;living
Vaghri;Vaghri;;;;vgr;false;living
Vlaamse Gebarentaal;Vlaamse Gebarentaal;;;;vgt;false;living
Virgin Islands Creole English;Virgin Islands Creole English;;;;vic;false;living
Vidunda;Vidunda;;;;vid;false;living
Vietnamese;Vietnamese;vi;vie;vie;vie;true;living
Vili;Vili;;;;vif;false;living
Viemo;Viemo;;;;vig;false;living
Vilela;Vilela;;;;vil;false;living
Vinza;Vinza;;;;vin;false;living
Vishavan;Vishavan;;;;vis;false;living
Viti;Viti;;;;vit;false;living
Iduna;Iduna;;;;viv;false;living
Kariyarra;Kariyarra;;;;vka;false;extinct
Ija-Zuba;Ija-Zuba;;;;vki;false;living
Kujarge;Kujarge;;;;vkj;false;living
Kaur;Kaur;;;;vkk;false;living
Kulisusu;Kulisusu;;;;vkl;false;living
Kamakan;Kamakan;;;;vkm;false;extinct
Kodeoha;Kodeoha;;;;vko;false;living
Korlai Creole Portuguese;Korlai Creole Portuguese;;;;vkp;false;living
Tenggarong Kutai Malay;Tenggarong Kutai Malay;;;;vkt;false;living
Kurrama;Kurrama;;;;vku;false;living
Valpei;Valpei;;;;vlp;false;living
Vlaams;Vlaams;;;;vls;false;living
Martuyhunira;Martuyhunira;;;;vma;false;living
Mbabaram;Mbabaram;;;;vmb;false;extinct
Juxtlahuaca Mixtec;Juxtlahuaca Mixtec;;;;vmc;false;living
Mudu Koraga;Mudu Koraga;;;;vmd;false;living
East Masela;East Masela;;;;vme;false;living
Mainfränkisch;Mainfränkisch;;;;vmf;false;living
Minigir;Minigir;;;;vmg;false;living
Maraghei;Maraghei;;;;vmh;false;living
Miwa;Miwa;;;;vmi;false;extinct
Ixtayutla Mixtec;Ixtayutla Mixtec;;;;vmj;false;living
Makhuwa-Shirima;Makhuwa-Shirima;;;;vmk;false;living
Malgana;Malgana;;;;vml;false;extinct
Mitlatongo Mixtec;Mitlatongo Mixtec;;;;vmm;false;living
Soyaltepec Mazatec;Soyaltepec Mazatec;;;;vmp;false;living
Soyaltepec Mixtec;Soyaltepec Mixtec;;;;vmq;false;living
Marenje;Marenje;;;;vmr;false;living
Moksela;Moksela;;;;vms;false;extinct
Muluridyi;Muluridyi;;;;vmu;false;extinct
Valley Maidu;Valley Maidu;;;;vmv;false;extinct
Makhuwa;Makhuwa;;;;vmw;false;living
Tamazola Mixtec;Tamazola Mixtec;;;;vmx;false;living
Ayautla Mazatec;Ayautla Mazatec;;;;vmy;false;living
Mazatlán Mazatec;Mazatlán Mazatec;;;;vmz;false;living
Vano;Vano;;;;vnk;false;living
Vinmavis;Vinmavis;;;;vnm;false;living
Vunapu;Vunapu;;;;vnp;false;living
Volapük;Volapük;vo;vol;vol;vol;false;constructed
Voro;Voro;;;;vor;false;living
Votic;Votic;;vot;vot;vot;false;living
Vera'a;Vera'a;;;;vra;false;living
Võro;Võro;;;;vro;false;living
Varisi;Varisi;;;;vrs;false;living
Burmbar;Burmbar;;;;vrt;false;living
Moldova Sign Language;Moldova Sign Language;;;;vsi;false;living
Venezuelan Sign Language;Venezuelan Sign Language;;;;vsl;false;living
Valencian Sign Language;Valencian Sign Language;;;;vsv;false;living
Vitou;Vitou;;;;vto;false;living
Vumbu;Vumbu;;;;vum;false;living
Vunjo;Vunjo;;;;vun;false;living
Vute;Vute;;;;vut;false;living
Awa (China);Awa (China);;;;vwa;false;living
Walla Walla;Walla Walla;;;;waa;false;living
Wab;Wab;;;;wab;false;living
Wasco-Wishram;Wasco-Wishram;;;;wac;false;living
Wandamen;Wandamen;;;;wad;false;living
Walser;Walser;;;;wae;false;living
Wakoná;Wakoná;;;;waf;false;extinct
Wa'ema;Wa'ema;;;;wag;false;living
Watubela;Watubela;;;;wah;false;living
Wares;Wares;;;;wai;false;living
Waffa;Waffa;;;;waj;false;living
Wolaytta;Wolaytta;;wal;wal;wal;false;living
Wampanoag;Wampanoag;;;;wam;false;extinct
Wan;Wan;;;;wan;false;living
Wappo;Wappo;;;;wao;false;extinct
Wapishana;Wapishana;;;;wap;false;living
Wageman;Wageman;;;;waq;false;living
Waray (Philippines);Waray (Philippines);;war;war;war;false;living
Washo;Washo;;was;was;was;false;living
Kaninuwa;Kaninuwa;;;;wat;false;living
Waurá;Waurá;;;;wau;false;living
Waka;Waka;;;;wav;false;living
Waiwai;Waiwai;;;;waw;false;living
Watam;Watam;;;;wax;false;living
Wayana;Wayana;;;;way;false;living
Wampur;Wampur;;;;waz;false;living
Warao;Warao;;;;wba;false;living
Wabo;Wabo;;;;wbb;false;living
Waritai;Waritai;;;;wbe;false;living
Wara;Wara;;;;wbf;false;living
Wanda;Wanda;;;;wbh;false;living
Vwanji;Vwanji;;;;wbi;false;living
Alagwa;Alagwa;;;;wbj;false;living
Waigali;Waigali;;;;wbk;false;living
Wakhi;Wakhi;;;;wbl;false;living
Wa;Wa;;;;wbm;false;living
Warlpiri;Warlpiri;;;;wbp;false;living
Waddar;Waddar;;;;wbq;false;living
Wagdi;Wagdi;;;;wbr;false;living
Wanman;Wanman;;;;wbt;false;living
Wajarri;Wajarri;;;;wbv;false;living
Woi;Woi;;;;wbw;false;living
Yanomámi;Yanomámi;;;;wca;false;living
Waci Gbe;Waci Gbe;;;;wci;false;living
Wandji;Wandji;;;;wdd;false;living
Wadaginam;Wadaginam;;;;wdg;false;living
Wadjiginy;Wadjiginy;;;;wdj;false;living
Wadjigu;Wadjigu;;;;wdu;false;extinct
Wewaw;Wewaw;;;;wea;false;living
Wè Western;Wè Western;;;;wec;false;living
Wedau;Wedau;;;;wed;false;living
Weh;Weh;;;;weh;false;living
Kiunum;Kiunum;;;;wei;false;living
Weme Gbe;Weme Gbe;;;;wem;false;living
North Wemale;North Wemale;;;;weo;false;living
Westphalien;Westphalien;;;;wep;false;living
Weri;Weri;;;;wer;false;living
Cameroon Pidgin;Cameroon Pidgin;;;;wes;false;living
Perai;Perai;;;;wet;false;living
Welaung;Welaung;;;;weu;false;living
Wejewa;Wejewa;;;;wew;false;living
Yafi;Yafi;;;;wfg;false;living
Wagaya;Wagaya;;;;wga;false;extinct
Wagawaga;Wagawaga;;;;wgb;false;living
Wangganguru;Wangganguru;;;;wgg;false;extinct
Wahgi;Wahgi;;;;wgi;false;living
Waigeo;Waigeo;;;;wgo;false;living
Warrgamay;Warrgamay;;;;wgy;false;living
Manusela;Manusela;;;;wha;false;living
North Wahgi;North Wahgi;;;;whg;false;living
Wahau Kenyah;Wahau Kenyah;;;;whk;false;living
Wahau Kayan;Wahau Kayan;;;;whu;false;living
Southern Toussian;Southern Toussian;;;;wib;false;living
Wichita;Wichita;;;;wic;false;living
Wik-Epa;Wik-Epa;;;;wie;false;extinct
Wik-Keyangan;Wik-Keyangan;;;;wif;false;extinct
Wik-Ngathana;Wik-Ngathana;;;;wig;false;living
Wik-Me'anha;Wik-Me'anha;;;;wih;false;living
Minidien;Minidien;;;;wii;false;living
Wik-Iiyanh;Wik-Iiyanh;;;;wij;false;living
Wikalkan;Wikalkan;;;;wik;false;living
Wilawila;Wilawila;;;;wil;false;extinct
Wik-Mungkan;Wik-Mungkan;;;;wim;false;living
Ho-Chunk;Ho-Chunk;;;;win;false;living
Wiraféd;Wiraféd;;;;wir;false;extinct
Wintu;Wintu;;;;wit;false;living
Wiru;Wiru;;;;wiu;false;living
Muduapa;Muduapa;;;;wiv;false;living
Wirangu;Wirangu;;;;wiw;false;living
Wiyot;Wiyot;;;;wiy;false;extinct
Waja;Waja;;;;wja;false;living
Warji;Warji;;;;wji;false;living
Kw'adza;Kw'adza;;;;wka;false;extinct
Kumbaran;Kumbaran;;;;wkb;false;living
Wakde;Wakde;;;;wkd;false;living
Kalanadi;Kalanadi;;;;wkl;false;living
Kunduvadi;Kunduvadi;;;;wku;false;living
Wakawaka;Wakawaka;;;;wkw;false;extinct
Walio;Walio;;;;wla;false;living
Mwali Comorian;Mwali Comorian;;;;wlc;false;living
Wolane;Wolane;;;;wle;false;living
Kunbarlang;Kunbarlang;;;;wlg;false;living
Waioli;Waioli;;;;wli;false;living
Wailaki;Wailaki;;;;wlk;false;extinct
Wali (Sudan);Wali (Sudan);;;;wll;false;living
Middle Welsh;Middle Welsh;;;;wlm;false;historical
Walloon;Walloon;wa;wln;wln;wln;false;living
Wolio;Wolio;;;;wlo;false;living
Wailapa;Wailapa;;;;wlr;false;living
Wallisian;Wallisian;;;;wls;false;living
Wuliwuli;Wuliwuli;;;;wlu;false;extinct
Wichí Lhamtés Vejoz;Wichí Lhamtés Vejoz;;;;wlv;false;living
Walak;Walak;;;;wlw;false;living
Wali (Ghana);Wali (Ghana);;;;wlx;false;living
Waling;Waling;;;;wly;false;extinct
Mawa (Nigeria);Mawa (Nigeria);;;;wma;false;extinct
Wambaya;Wambaya;;;;wmb;false;living
Wamas;Wamas;;;;wmc;false;living
Mamaindé;Mamaindé;;;;wmd;false;living
Wambule;Wambule;;;;wme;false;living
Waima'a;Waima'a;;;;wmh;false;living
Wamin;Wamin;;;;wmi;false;extinct
Maiwa (Indonesia);Maiwa (Indonesia);;;;wmm;false;living
Waamwang;Waamwang;;;;wmn;false;extinct
Wom (Papua New Guinea);Wom (Papua New Guinea);;;;wmo;false;living
Wambon;Wambon;;;;wms;false;living
Walmajarri;Walmajarri;;;;wmt;false;living
Mwani;Mwani;;;;wmw;false;living
Womo;Womo;;;;wmx;false;living
Wanambre;Wanambre;;;;wnb;false;living
Wantoat;Wantoat;;;;wnc;false;living
Wandarang;Wandarang;;;;wnd;false;extinct
Waneci;Waneci;;;;wne;false;living
Wanggom;Wanggom;;;;wng;false;living
Ndzwani Comorian;Ndzwani Comorian;;;;wni;false;living
Wanukaka;Wanukaka;;;;wnk;false;living
Wanggamala;Wanggamala;;;;wnm;false;extinct
Wano;Wano;;;;wno;false;living
Wanap;Wanap;;;;wnp;false;living
Usan;Usan;;;;wnu;false;living
Tyaraity;Tyaraity;;;;woa;false;living
Wè Northern;Wè Northern;;;;wob;false;living
Wogeo;Wogeo;;;;woc;false;living
Wolani;Wolani;;;;wod;false;living
Woleaian;Woleaian;;;;woe;false;living
Gambian Wolof;Gambian Wolof;;;;wof;false;living
Wogamusin;Wogamusin;;;;wog;false;living
Kamang;Kamang;;;;woi;false;living
Longto;Longto;;;;wok;false;living
Wolof;Wolof;wo;wol;wol;wol;false;living
Wom (Nigeria);Wom (Nigeria);;;;wom;false;living
Wongo;Wongo;;;;won;false;living
Manombai;Manombai;;;;woo;false;living
